times,speed,dir
2022-08-23 1:40,0.159,24.15
2022-08-23 1:50,0.208,26.2
2022-08-23 2:00,0.179,346.74
2022-08-23 2:10,0.187,272.76
2022-08-23 2:20,0.132,272.6
2022-08-23 2:30,0.111,268.45
2022-08-23 2:40,0.014,245.22
2022-08-23 2:50,0.028,300.26
2022-08-23 3:00,0.078,14.93
2022-08-23 3:10,0.162,150.74
2022-08-23 3:20,0.088,39.47
2022-08-23 3:30,0.105,35.35
2022-08-23 3:40,0.107,124.29
2022-08-23 3:50,0.101,262.03
2022-08-23 4:00,0.128,234.2
2022-08-23 4:10,0.12,276.23
2022-08-23 4:20,0.031,165.07
2022-08-23 4:30,0.138,164.05
2022-08-23 4:40,0.122,112.58
2022-08-23 4:50,0.277,161.5
2022-08-23 5:00,0.118,210.47
2022-08-23 5:10,0.159,208.5
2022-08-23 5:20,0.321,201.77
2022-08-23 5:30,0.339,182.87
2022-08-23 5:40,0.171,154.03
2022-08-23 5:50,0.363,174.46
2022-08-23 6:00,0.389,167.39
2022-08-23 6:10,0.382,168.07
2022-08-23 6:20,0.406,175.2
2022-08-23 6:30,0.472,184.25
2022-08-23 6:40,0.348,180
2022-08-23 6:50,0.25,179.08
2022-08-23 7:00,0.363,182.21
2022-08-23 7:10,0.331,189.92
2022-08-23 7:20,0.199,190.12
2022-08-23 7:30,0.193,137.53
2022-08-23 7:40,0.232,177.53
2022-08-23 7:50,0.379,162.33
2022-08-23 8:00,0.296,165.92
2022-08-23 8:10,0.234,141.42
2022-08-23 8:20,0.274,136.48
2022-08-23 8:30,0.42,158.63
2022-08-23 8:40,0.345,157.52
2022-08-23 8:50,0.38,161.42
2022-08-23 9:00,0.359,156.72
2022-08-23 9:10,0.299,164.29
2022-08-23 9:20,0.38,140.66
2022-08-23 9:30,0.367,137.21
2022-08-23 9:40,0.26,163.24
2022-08-23 9:50,0.172,153.73
2022-08-23 10:00,0.149,164.85
2022-08-23 10:10,0.185,171
2022-08-23 10:20,0.061,266.25
2022-08-23 10:30,0.109,44.26
2022-08-23 10:40,0.235,6.34
2022-08-23 10:50,0.126,25.35
2022-08-23 11:00,0.076,41.82
2022-08-23 11:10,0.251,18.58
2022-08-23 11:20,0.157,0.36
2022-08-23 11:30,0.235,25.47
2022-08-23 11:40,0.266,39.5
2022-08-23 11:50,0.28,358.57
2022-08-23 12:00,0.363,15.64
2022-08-23 12:10,0.368,8.13
2022-08-23 12:20,0.3,24.18
2022-08-23 12:30,0.374,26.36
2022-08-23 12:40,0.422,16.24
2022-08-23 12:50,0.32,39.16
2022-08-23 13:00,0.441,29.65
2022-08-23 13:10,0.398,26.05
2022-08-23 13:20,0.348,14.48
2022-08-23 13:30,0.237,56.38
2022-08-23 13:40,0.369,42.81
2022-08-23 13:50,0.259,15.22
2022-08-23 14:00,0.371,18.04
2022-08-23 14:10,0.268,5.77
2022-08-23 14:20,0.227,60.51
2022-08-23 14:30,0.142,20.6
2022-08-23 14:40,0.041,105.75
2022-08-23 14:50,0.133,153.63
2022-08-23 15:00,0.127,312.12
2022-08-23 15:10,0.046,162.35
2022-08-23 15:20,0.19,168.75
2022-08-23 15:30,0.087,148.13
2022-08-23 15:40,0.235,166.73
2022-08-23 15:50,0.118,195.21
2022-08-23 16:00,0.145,196.81
2022-08-23 16:10,0.125,250.84
2022-08-23 16:20,0.112,197.14
2022-08-23 16:30,0.109,135.74
2022-08-23 16:40,0.184,197.35
2022-08-23 16:50,0.205,277.02
2022-08-23 17:00,0.12,226.69
2022-08-23 17:10,0.349,226.16
2022-08-23 17:20,0.254,222.29
2022-08-23 17:30,0.284,207.02
2022-08-23 17:40,0.304,222.46
2022-08-23 17:50,0.336,182.56
2022-08-23 18:00,0.283,177.37
2022-08-23 18:10,0.303,183.41
2022-08-23 18:20,0.337,228.61
2022-08-23 18:30,0.331,213.4
2022-08-23 18:40,0.268,193.36
2022-08-23 18:50,0.286,183.61
2022-08-23 19:00,0.341,188.27
2022-08-23 19:10,0.278,203.06
2022-08-23 19:20,0.124,223.36
2022-08-23 19:30,0.138,354.17
2022-08-23 19:40,0.245,155.42
2022-08-23 19:50,0.133,187.34
2022-08-23 20:00,0.087,101.31
2022-08-23 20:10,0.272,164.89
2022-08-23 20:20,0.244,161.86
2022-08-23 20:30,0.152,176.61
2022-08-23 20:40,0.157,137.06
2022-08-23 20:50,0.093,71.18
2022-08-23 21:00,0.047,168.93
2022-08-23 21:10,0.065,43.75
2022-08-23 21:20,0.066,118.89
2022-08-23 21:30,0.241,37.06
2022-08-23 21:40,0.182,39.64
2022-08-23 21:50,0.163,60.3
2022-08-23 22:00,0.244,73.57
2022-08-23 22:10,0.215,70.72
2022-08-23 22:20,0.143,42.73
2022-08-23 22:30,0.124,81.67
2022-08-23 22:40,0.19,74.43
2022-08-23 22:50,0.14,20.12
2022-08-23 23:00,0.364,35.61
2022-08-23 23:10,0.45,22.35
2022-08-23 23:20,0.33,28.43
2022-08-23 23:30,0.476,26.03
2022-08-23 23:40,0.614,23.43
2022-08-23 23:50,0.681,23.25
2022-08-24 0:00,0.56,17.88
2022-08-24 0:10,0.404,17
2022-08-24 0:20,0.474,39.77
2022-08-24 0:30,0.423,31.85
2022-08-24 0:40,0.427,9.31
2022-08-24 0:50,0.507,16.04
2022-08-24 1:00,0.663,22.23
2022-08-24 1:10,0.318,40.8
2022-08-24 1:20,0.255,22.34
2022-08-24 1:30,0.35,15.23
2022-08-24 1:40,0.454,27.41
2022-08-24 1:50,0.266,7.34
2022-08-24 2:00,0.321,348.3
2022-08-24 2:10,0.387,355.7
2022-08-24 2:20,0.4,4.59
2022-08-24 2:30,0.294,345.44
2022-08-24 2:40,0.34,2.02
2022-08-24 2:50,0.275,7.75
2022-08-24 3:00,0.386,14.4
2022-08-24 3:10,0.214,19.96
2022-08-24 3:20,0.2,2.86
2022-08-24 3:30,0.222,9.84
2022-08-24 3:40,0.02,296.57
2022-08-24 3:50,0.198,316.64
2022-08-24 4:00,0.115,299.01
2022-08-24 4:10,0.05,223.36
2022-08-24 4:20,0.141,214.93
2022-08-24 4:30,0.087,189.25
2022-08-24 4:40,0.218,155.66
2022-08-24 4:50,0.078,204.26
2022-08-24 5:00,0.189,201.12
2022-08-24 5:10,0.302,200.18
2022-08-24 5:20,0.076,200.11
2022-08-24 5:30,0.152,189.09
2022-08-24 5:40,0.315,201.02
2022-08-24 5:50,0.243,160.3
2022-08-24 6:00,0.36,196.97
2022-08-24 6:10,0.225,207.02
2022-08-24 6:20,0.324,204.98
2022-08-24 6:30,0.267,216.48
2022-08-24 6:40,0.303,189.49
2022-08-24 6:50,0.481,163.19
2022-08-24 7:00,0.572,174.99
2022-08-24 7:10,0.39,162.22
2022-08-24 7:20,0.538,189.3
2022-08-24 7:30,0.237,220.55
2022-08-24 7:40,0.351,202.47
2022-08-24 7:50,0.349,210.09
2022-08-24 8:00,0.478,197.9
2022-08-24 8:10,0.287,180.2
2022-08-24 8:20,0.036,257.12
2022-08-24 8:30,0.12,244.93
2022-08-24 8:40,0.079,328.54
2022-08-24 8:50,0.223,159.78
2022-08-24 9:00,0.457,149.34
2022-08-24 9:10,0.151,139.03
2022-08-24 9:20,0.338,152.3
2022-08-24 9:30,0.301,135.13
2022-08-24 9:40,0.313,127.2
2022-08-24 9:50,0.3,153.01
2022-08-24 10:00,0.414,148.42
2022-08-24 10:10,0.27,143.13
2022-08-24 10:20,0.142,132.44
2022-08-24 10:30,0.359,101.4
2022-08-24 10:40,0.237,119.93
2022-08-24 10:50,0.094,64.25
2022-08-24 11:00,0.24,93.1
2022-08-24 11:10,0.244,67.63
2022-08-24 11:20,0.189,51.01
2022-08-24 11:30,0.356,39.64
2022-08-24 11:40,0.358,33.02
2022-08-24 11:50,0.321,39.19
2022-08-24 12:00,0.453,44.73
2022-08-24 12:10,0.338,1.19
2022-08-24 12:20,0.514,14.31
2022-08-24 12:30,0.445,28.47
2022-08-24 12:40,0.418,27.36
2022-08-24 12:50,0.428,16.4
2022-08-24 13:00,0.373,22.71
2022-08-24 13:10,0.42,21.37
2022-08-24 13:20,0.381,23
2022-08-24 13:30,0.544,17.44
2022-08-24 13:40,0.325,6.53
2022-08-24 13:50,0.545,6.96
2022-08-24 14:00,0.311,4.98
2022-08-24 14:10,0.394,15.45
2022-08-24 14:20,0.293,5.67
2022-08-24 14:30,0.194,354.08
2022-08-24 14:40,0.366,8.64
2022-08-24 14:50,0.201,351.99
2022-08-24 15:00,0.276,6.66
2022-08-24 15:10,0.234,307.9
2022-08-24 15:20,0.171,359.33
2022-08-24 15:30,0.18,330.29
2022-08-24 15:40,0.089,287.01
2022-08-24 15:50,0.114,313.22
2022-08-24 16:00,0.214,268.93
2022-08-24 16:10,0.155,211.03
2022-08-24 16:20,0.073,280.23
2022-08-24 16:30,0.126,195.14
2022-08-24 16:40,0.247,173.97
2022-08-24 16:50,0.224,192.92
2022-08-24 17:00,0.065,128.8
2022-08-24 17:10,0.2,185.17
2022-08-24 17:20,0.19,197.48
2022-08-24 17:30,0.3,197.05
2022-08-24 17:40,0.278,179.18
2022-08-24 17:50,0.249,140.22
2022-08-24 18:00,0.304,196.23
2022-08-24 18:10,0.367,194.53
2022-08-24 18:20,0.262,188.56
2022-08-24 18:30,0.536,193.26
2022-08-24 18:40,0.441,174.54
2022-08-24 18:50,0.43,166
2022-08-24 19:00,0.336,207.48
2022-08-24 19:10,0.259,203.9
2022-08-24 19:20,0.369,154.82
2022-08-24 19:30,0.318,180.9
2022-08-24 19:40,0.378,174.53
2022-08-24 19:50,0.256,166.23
2022-08-24 20:00,0.334,151.75
2022-08-24 20:10,0.241,161.11
2022-08-24 20:20,0.244,186.83
2022-08-24 20:30,0.319,165.09
2022-08-24 20:40,0.248,197.34
2022-08-24 20:50,0.135,187.23
2022-08-24 21:00,0.181,162.27
2022-08-24 21:10,0.151,67
2022-08-24 21:20,0.152,85.86
2022-08-24 21:30,0.214,118.12
2022-08-24 21:40,0.292,124.12
2022-08-24 21:50,0.194,51.06
2022-08-24 22:00,0.139,48.5
2022-08-24 22:10,0.173,74.28
2022-08-24 22:20,0.155,62.28
2022-08-24 22:30,0.239,27.64
2022-08-24 22:40,0.345,55.62
2022-08-24 22:50,0.274,58.57
2022-08-24 23:00,0.412,53.99
2022-08-24 23:10,0.277,33.98
2022-08-24 23:20,0.46,34
2022-08-24 23:30,0.469,42.06
2022-08-24 23:40,0.455,7.58
2022-08-24 23:50,0.589,9.97
2022-08-25 0:00,0.623,19.68
2022-08-25 0:10,0.706,18
2022-08-25 0:20,0.673,26.57
2022-08-25 0:30,0.941,12.21
2022-08-25 0:40,0.776,31.62
2022-08-25 0:50,0.845,23.29
2022-08-25 1:00,0.87,21.52
2022-08-25 1:10,0.775,21.57
2022-08-25 1:20,0.57,18.31
2022-08-25 1:30,0.781,15
2022-08-25 1:40,0.733,12.29
2022-08-25 1:50,0.52,4.96
2022-08-25 2:00,0.496,335.6
2022-08-25 2:10,0.422,0.41
2022-08-25 2:20,0.395,10.34
2022-08-25 2:30,0.528,3.04
2022-08-25 2:40,0.491,19.39
2022-08-25 2:50,0.624,11.36
2022-08-25 3:00,0.501,6.76
2022-08-25 3:10,0.582,358.52
2022-08-25 3:20,0.625,351.71
2022-08-25 3:30,0.252,0.23
2022-08-25 3:40,0.267,330.18
2022-08-25 3:50,0.224,291.52
2022-08-25 4:00,0.336,324.56
2022-08-25 4:10,0.188,302.85
2022-08-25 4:20,0.197,324.7
2022-08-25 4:30,0.242,256.88
2022-08-25 4:40,0.138,213.46
2022-08-25 4:50,0.194,249.13
2022-08-25 5:00,0.269,229.07
2022-08-25 5:10,0.352,226.5
2022-08-25 5:20,0.364,239.06
2022-08-25 5:30,0.213,208.85
2022-08-25 5:40,0.343,227.84
2022-08-25 5:50,0.38,217.95
2022-08-25 6:00,0.376,207.59
2022-08-25 6:10,0.405,216.36
2022-08-25 6:20,0.385,212.91
2022-08-25 6:30,0.455,199.63
2022-08-25 6:40,0.337,194.61
2022-08-25 6:50,0.181,206.57
2022-08-25 7:00,0.238,196.84
2022-08-25 7:10,0.568,198.47
2022-08-25 7:20,0.525,190.86
2022-08-25 7:30,0.444,196.48
2022-08-25 7:40,0.409,178.74
2022-08-25 7:50,0.467,193.62
2022-08-25 8:00,0.392,181.61
2022-08-25 8:10,0.346,204.27
2022-08-25 8:20,0.35,187.88
2022-08-25 8:30,0.431,202.52
2022-08-25 8:40,0.413,177.37
2022-08-25 8:50,0.322,176.43
2022-08-25 9:00,0.311,187.58
2022-08-25 9:10,0.275,173.73
2022-08-25 9:20,0.213,179.46
2022-08-25 9:30,0.404,182.41
2022-08-25 9:40,0.301,167.91
2022-08-25 9:50,0.194,137.09
2022-08-25 10:00,0.191,168.81
2022-08-25 10:10,0.079,174.22
2022-08-25 10:20,0.114,85.49
2022-08-25 10:30,0.175,66.37
2022-08-25 10:40,0.12,152.15
2022-08-25 10:50,0.245,119.08
2022-08-25 11:00,0.22,87.14
2022-08-25 11:10,0.282,53.66
2022-08-25 11:20,0.233,24.59
2022-08-25 11:30,0.292,32.71
2022-08-25 11:40,0.356,49.78
2022-08-25 11:50,0.361,35.19
2022-08-25 12:00,0.413,18.65
2022-08-25 12:10,0.471,31.9
2022-08-25 12:20,0.291,24.54
2022-08-25 12:30,0.521,27.2
2022-08-25 12:40,0.488,7.53
2022-08-25 12:50,0.559,14.61
2022-08-25 13:00,0.331,25.79
2022-08-25 13:10,0.516,3.33
2022-08-25 13:20,0.629,15.12
2022-08-25 13:30,0.636,21.2
2022-08-25 13:40,0.581,6.92
2022-08-25 13:50,0.589,3.7
2022-08-25 14:00,0.657,25.82
2022-08-25 14:10,0.591,15
2022-08-25 14:20,0.505,2.04
2022-08-25 14:30,0.705,16.05
2022-08-25 14:40,0.734,9.49
2022-08-25 14:50,0.524,4.16
2022-08-25 15:00,0.532,9.41
2022-08-25 15:10,0.401,21.19
2022-08-25 15:20,0.429,27.34
2022-08-25 15:30,0.228,36.97
2022-08-25 15:40,0.326,346.18
2022-08-25 15:50,0.281,348.93
2022-08-25 16:00,0.248,45.65
2022-08-25 16:10,0.155,44.22
2022-08-25 16:20,0.135,14.55
2022-08-25 16:30,0.089,32.62
2022-08-25 16:40,0.206,351.91
2022-08-25 16:50,0.094,333.43
2022-08-25 17:00,0.117,136.74
2022-08-25 17:10,0.141,216.06
2022-08-25 17:20,0.142,222.71
2022-08-25 17:30,0.165,180.69
2022-08-25 17:40,0.346,212.73
2022-08-25 17:50,0.231,217.07
2022-08-25 18:00,0.297,217.06
2022-08-25 18:10,0.372,205.81
2022-08-25 18:20,0.329,197.5
2022-08-25 18:30,0.367,195.82
2022-08-25 18:40,0.423,199.03
2022-08-25 18:50,0.368,187.18
2022-08-25 19:00,0.369,192.53
2022-08-25 19:10,0.36,219.7
2022-08-25 19:20,0.398,189.11
2022-08-25 19:30,0.346,203.68
2022-08-25 19:40,0.261,209.31
2022-08-25 19:50,0.165,182.08
2022-08-25 20:00,0.312,200.64
2022-08-25 20:10,0.283,188.73
2022-08-25 20:20,0.222,173.55
2022-08-25 20:30,0.272,160.43
2022-08-25 20:40,0.32,147.01
2022-08-25 20:50,0.074,161.08
2022-08-25 21:00,0.12,193.46
2022-08-25 21:10,0.149,103.57
2022-08-25 21:20,0.072,52.33
2022-08-25 21:30,0.162,40.26
2022-08-25 21:40,0.111,340.59
2022-08-25 21:50,0.213,338.85
2022-08-25 22:00,0.095,55.3
2022-08-25 22:10,0.173,39.13
2022-08-25 22:20,0.223,44.64
2022-08-25 22:30,0.116,69.85
2022-08-25 22:40,0.347,42.9
2022-08-25 22:50,0.36,40.27
2022-08-25 23:00,0.537,21.74
2022-08-25 23:10,0.499,31.24
2022-08-25 23:20,0.459,27.35
2022-08-25 23:30,0.463,32.39
2022-08-25 23:40,0.542,43.35
2022-08-25 23:50,0.588,35.1
2022-08-26 0:00,0.694,28.49
2022-08-26 0:10,0.657,33.64
2022-08-26 0:20,0.538,24.71
2022-08-26 0:30,0.64,24.28
2022-08-26 0:40,0.483,15.85
2022-08-26 0:50,0.728,13.35
2022-08-26 1:00,0.567,7.7
2022-08-26 1:10,0.756,354.38
2022-08-26 1:20,0.586,9.72
2022-08-26 1:30,0.929,26.54
2022-08-26 1:40,1.013,15.39
2022-08-26 1:50,0.914,15.1
2022-08-26 2:00,0.968,12.28
2022-08-26 2:10,0.882,19.46
2022-08-26 2:20,0.94,15.62
2022-08-26 2:30,0.778,9.76
2022-08-26 2:40,0.723,14.9
2022-08-26 2:50,0.657,4.19
2022-08-26 3:00,0.644,12.74
2022-08-26 3:10,0.433,350.97
2022-08-26 3:20,0.7,13.3
2022-08-26 3:30,0.538,13.11
2022-08-26 3:40,0.436,15.28
2022-08-26 3:50,0.533,2.69
2022-08-26 4:00,0.43,15.52
2022-08-26 4:10,0.331,354.98
2022-08-26 4:20,0.51,351.2
2022-08-26 4:30,0.459,332.65
2022-08-26 4:40,0.33,346.85
2022-08-26 4:50,0.212,4.88
2022-08-26 5:00,0.123,344.38
2022-08-26 5:10,0.237,26.89
2022-08-26 5:20,0.187,344.48
2022-08-26 5:30,0.208,295.33
2022-08-26 5:40,0.257,256.94
2022-08-26 5:50,0.193,240.26
2022-08-26 6:00,0.183,222.13
2022-08-26 6:10,0.442,230.23
2022-08-26 6:20,0.371,211.2
2022-08-26 6:30,0.311,208.63
2022-08-26 6:40,0.358,241.07
2022-08-26 6:50,0.4,221.55
2022-08-26 7:00,0.328,200.7
2022-08-26 7:10,0.301,186.68
2022-08-26 7:20,0.511,211.89
2022-08-26 7:30,0.44,201.44
2022-08-26 7:40,0.388,184.29
2022-08-26 7:50,0.549,187.01
2022-08-26 8:00,0.447,185.77
2022-08-26 8:10,0.249,190.18
2022-08-26 8:20,0.568,201.6
2022-08-26 8:30,0.397,193.27
2022-08-26 8:40,0.448,185.25
2022-08-26 8:50,0.679,192.15
2022-08-26 9:00,0.4,182
2022-08-26 9:10,0.458,178.12
2022-08-26 9:20,0.279,192.84
2022-08-26 9:30,0.259,168.21
2022-08-26 9:40,0.384,159.25
2022-08-26 9:50,0.212,173.51
2022-08-26 10:00,0.318,185.23
2022-08-26 10:10,0.189,165.6
2022-08-26 10:20,0.143,176.4
2022-08-26 10:30,0.208,74.7
2022-08-26 10:40,0.152,66.8
2022-08-26 10:50,0.178,334.01
2022-08-26 11:00,0.08,74.74
2022-08-26 11:10,0.174,69.17
2022-08-26 11:20,0.276,67.16
2022-08-26 11:30,0.312,35.07
2022-08-26 11:40,0.36,20.15
2022-08-26 11:50,0.452,22.93
2022-08-26 12:00,0.328,30.16
2022-08-26 12:10,0.429,46.23
2022-08-26 12:20,0.487,36.66
2022-08-26 12:30,0.43,33.25
2022-08-26 12:40,0.545,34.68
2022-08-26 12:50,0.613,28.45
2022-08-26 13:00,0.646,28.39
2022-08-26 13:10,0.608,29.69
2022-08-26 13:20,0.54,25
2022-08-26 13:30,0.502,5.48
2022-08-26 13:40,0.481,3.34
2022-08-26 13:50,0.465,358.03
2022-08-26 14:00,0.498,23.43
2022-08-26 14:10,0.921,13.25
2022-08-26 14:20,0.8,17.53
2022-08-26 14:30,0.759,2.57
2022-08-26 14:40,0.85,6.01
2022-08-26 14:50,0.675,8.35
2022-08-26 15:00,0.648,4.16
2022-08-26 15:10,0.705,21.21
2022-08-26 15:20,0.575,13.48
2022-08-26 15:30,0.581,24.93
2022-08-26 15:40,0.504,1.82
2022-08-26 15:50,0.36,4.14
2022-08-26 16:00,0.4,358.71
2022-08-26 16:10,0.389,4.13
2022-08-26 16:20,0.496,1.62
2022-08-26 16:30,0.305,351.71
2022-08-26 16:40,0.22,325.01
2022-08-26 16:50,0.278,305.18
2022-08-26 17:00,0.123,318.95
2022-08-26 17:10,0.272,292.51
2022-08-26 17:20,0.251,310.16
2022-08-26 17:30,0.207,235.23
2022-08-26 17:40,0.1,261.38
2022-08-26 17:50,0.185,223.69
2022-08-26 18:00,0.353,241.4
2022-08-26 18:10,0.367,240.64
2022-08-26 18:20,0.433,225.94
2022-08-26 18:30,0.4,213.69
2022-08-26 18:40,0.328,205.47
2022-08-26 18:50,0.454,206.85
2022-08-26 19:00,0.351,198.8
2022-08-26 19:10,0.387,201.86
2022-08-26 19:20,0.422,208.75
2022-08-26 19:30,0.44,197.45
2022-08-26 19:40,0.451,192.8
2022-08-26 19:50,0.517,189.35
2022-08-26 20:00,0.591,199.66
2022-08-26 20:10,0.561,182.86
2022-08-26 20:20,0.539,179.47
2022-08-26 20:30,0.377,188.69
2022-08-26 20:40,0.579,175.94
2022-08-26 20:50,0.367,179.53
2022-08-26 21:00,0.328,151.64
2022-08-26 21:10,0.235,180.98
2022-08-26 21:20,0.296,151.53
2022-08-26 21:30,0.228,144.99
2022-08-26 21:40,0.031,137.6
2022-08-26 21:50,0.017,234.46
2022-08-26 22:00,0.18,312.98
2022-08-26 22:10,0.066,175.67
2022-08-26 22:20,0.146,38.6
2022-08-26 22:30,0.154,77.23
2022-08-26 22:40,0.127,85.95
2022-08-26 22:50,0.144,12.01
2022-08-26 23:00,0.241,80.46
2022-08-26 23:10,0.336,38.47
2022-08-26 23:20,0.28,25.1
2022-08-26 23:30,0.289,51.46
2022-08-26 23:40,0.306,35.97
2022-08-26 23:50,0.669,30.17
2022-08-27 0:00,0.535,41.59
2022-08-27 0:10,0.572,48.54
2022-08-27 0:20,0.645,37.63
2022-08-27 0:30,0.611,34.47
2022-08-27 0:40,0.536,16.81
2022-08-27 0:50,0.575,6.19
2022-08-27 1:00,0.745,21.67
2022-08-27 1:10,0.623,16.69
2022-08-27 1:20,0.607,17.15
2022-08-27 1:30,0.873,13.78
2022-08-27 1:40,0.81,19.46
2022-08-27 1:50,0.994,19.64
2022-08-27 2:00,1.053,20.45
2022-08-27 2:10,0.925,11.8
2022-08-27 2:20,0.826,16.02
2022-08-27 2:30,0.932,11.83
2022-08-27 2:40,0.762,19.72
2022-08-27 2:50,0.821,8.68
2022-08-27 3:00,0.859,12.77
2022-08-27 3:10,0.844,7.62
2022-08-27 3:20,0.866,4.84
2022-08-27 3:30,0.625,2.57
2022-08-27 3:40,0.629,8.77
2022-08-27 3:50,0.623,7.75
2022-08-27 4:00,0.778,8.58
2022-08-27 4:10,0.655,4.29
2022-08-27 4:20,0.742,11.9
2022-08-27 4:30,0.785,357.59
2022-08-27 4:40,0.535,345.94
2022-08-27 4:50,0.388,350.66
2022-08-27 5:00,0.511,315.4
2022-08-27 5:10,0.325,296.72
2022-08-27 5:20,0.347,309.51
2022-08-27 5:30,0.314,290.28
2022-08-27 5:40,0.235,270.73
2022-08-27 5:50,0.361,269.52
2022-08-27 6:00,0.337,250.06
2022-08-27 6:10,0.436,238.5
2022-08-27 6:20,0.362,232.53
2022-08-27 6:30,0.49,240.3
2022-08-27 6:40,0.439,216.01
2022-08-27 6:50,0.552,233.69
2022-08-27 7:00,0.664,221.76
2022-08-27 7:10,0.426,226.52
2022-08-27 7:20,0.476,208.61
2022-08-27 7:30,0.424,189.37
2022-08-27 7:40,0.506,191.87
2022-08-27 7:50,0.553,199.45
2022-08-27 8:00,0.484,197.69
2022-08-27 8:10,0.533,187.01
2022-08-27 8:20,0.471,192.26
2022-08-27 8:30,0.468,184.29
2022-08-27 8:40,0.516,204.98
2022-08-27 8:50,0.539,192.64
2022-08-27 9:00,0.754,180.38
2022-08-27 9:10,0.596,178.27
2022-08-27 9:20,0.6,173.59
2022-08-27 9:30,0.457,186.28
2022-08-27 9:40,0.475,184.1
2022-08-27 9:50,0.363,169.03
2022-08-27 10:00,0.248,162.15
2022-08-27 10:10,0.411,180.28
2022-08-27 10:20,0.425,175.14
2022-08-27 10:30,0.336,157.03
2022-08-27 10:40,0.202,55.68
2022-08-27 10:50,0.153,4.48
2022-08-27 11:00,0.073,127.18
2022-08-27 11:10,0.095,299.82
2022-08-27 11:20,0.061,341.86
2022-08-27 11:30,0.123,56.57
2022-08-27 11:40,0.087,140.11
2022-08-27 11:50,0.204,59.42
2022-08-27 12:00,0.328,25.86
2022-08-27 12:10,0.247,8.85
2022-08-27 12:20,0.436,28.21
2022-08-27 12:30,0.388,34.71
2022-08-27 12:40,0.516,36.65
2022-08-27 12:50,0.55,36.12
2022-08-27 13:00,0.573,23.57
2022-08-27 13:10,0.451,24.92
2022-08-27 13:20,0.676,20.26
2022-08-27 13:30,0.756,21.65
2022-08-27 13:40,0.571,16.28
2022-08-27 13:50,0.635,34.74
2022-08-27 14:00,0.503,19.26
2022-08-27 14:10,0.331,359.48
2022-08-27 14:20,0.532,13.04
2022-08-27 14:30,0.628,17.6
2022-08-27 14:40,0.716,33.85
2022-08-27 14:50,0.807,14.71
2022-08-27 15:00,0.599,22.07
2022-08-27 15:10,0.804,11.48
2022-08-27 15:20,0.661,8.71
2022-08-27 15:30,0.647,12.49
2022-08-27 15:40,0.799,11.34
2022-08-27 15:50,0.698,22.59
2022-08-27 16:00,0.665,18.05
2022-08-27 16:10,0.571,1.91
2022-08-27 16:20,0.493,353.83
2022-08-27 16:30,0.649,343.24
2022-08-27 16:40,0.467,333.71
2022-08-27 16:50,0.573,325.23
2022-08-27 17:00,0.37,335.93
2022-08-27 17:10,0.413,313.82
2022-08-27 17:20,0.219,303.62
2022-08-27 17:30,0.301,297.33
2022-08-27 17:40,0.253,293.73
2022-08-27 17:50,0.299,299.65
2022-08-27 18:00,0.254,263.44
2022-08-27 18:10,0.248,263.76
2022-08-27 18:20,0.381,255.09
2022-08-27 18:30,0.341,227.85
2022-08-27 18:40,0.347,215.98
2022-08-27 18:50,0.438,248.83
2022-08-27 19:00,0.506,220.27
2022-08-27 19:10,0.373,211.73
2022-08-27 19:20,0.717,223.76
2022-08-27 19:30,0.637,220.99
2022-08-27 19:40,0.348,192.96
2022-08-27 19:50,0.311,194.53
2022-08-27 20:00,0.49,195.03
2022-08-27 20:10,0.426,209.88
2022-08-27 20:20,0.442,192.28
2022-08-27 20:30,0.429,180.27
2022-08-27 20:40,0.354,177.74
2022-08-27 20:50,0.319,168.8
2022-08-27 21:00,0.489,191.79
2022-08-27 21:10,0.481,185.13
2022-08-27 21:20,0.521,170.61
2022-08-27 21:30,0.342,161.09
2022-08-27 21:40,0.373,168.87
2022-08-27 21:50,0.329,167.53
2022-08-27 22:00,0.189,128.14
2022-08-27 22:10,0.138,131.77
2022-08-27 22:20,0.052,124
2022-08-27 22:30,0.057,5.01
2022-08-27 22:40,0.144,304.24
2022-08-27 22:50,0.166,54.3
2022-08-27 23:00,0.108,17.26
2022-08-27 23:10,0.186,48.26
2022-08-27 23:20,0.054,136.51
2022-08-27 23:30,0.205,84.12
2022-08-27 23:40,0.247,53.41
2022-08-27 23:50,0.303,18.08
2022-08-28 0:00,0.414,33.08
2022-08-28 0:10,0.373,58.69
2022-08-28 0:20,0.43,51.8
2022-08-28 0:30,0.614,41.11
2022-08-28 0:40,0.549,42.34
2022-08-28 0:50,0.742,35.96
2022-08-28 1:00,0.793,28.79
2022-08-28 1:10,0.492,31.46
2022-08-28 1:20,0.614,21.3
2022-08-28 1:30,0.442,9.76
2022-08-28 1:40,0.508,359.77
2022-08-28 1:50,0.695,20.21
2022-08-28 2:00,0.715,13.76
2022-08-28 2:10,0.583,356.85
2022-08-28 2:20,0.722,2.94
2022-08-28 2:30,0.834,19.39
2022-08-28 2:40,1.052,12.29
2022-08-28 2:50,0.887,16.51
2022-08-28 3:00,0.806,15.85
2022-08-28 3:10,0.685,9.32
2022-08-28 3:20,0.826,14.44
2022-08-28 3:30,0.7,10.78
2022-08-28 3:40,0.938,12.88
2022-08-28 3:50,1.174,29.6
2022-08-28 4:00,0.998,17.44
2022-08-28 4:10,0.969,355.92
2022-08-28 4:20,0.785,354.15
